"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"170",-117.850213519397,157.641376971106,49.7623375885438,51.7276276755711,-0.811339009845802,43.7760655287563,26.5992762389478,25.9673001797813,-16.6146777870792,32.0375313851128
"171",-117.820076081619,157.659922602191,50.1752745745714,51.9634746601779,0.500762788965293,43.6345328175188,27.6014817294361,24.0430874621542,-17.1159974171312,32.2031421420208
"172",-117.798474718772,157.629472979426,51.6125388976931,51.6303301066639,0.967490461761501,43.8292983637655,26.4925177399627,24.9489331015281,-16.9590337127707,33.0146449957212
"173",-117.824812345436,157.631559114949,49.3965077121812,51.5703750967067,1.01207060296573,44.2377485520029,28.5940651022394,24.9936993412981,-19.0546127440659,32.3400122421815
"174",-117.81273430955,157.714138382255,50.4666221785258,51.0669221540392,1.88031196432695,45.620052481555,26.5381476696255,24.3568117246588,-16.7658300101322,33.3312892769957
"175",-117.813939964613,157.69010042412,50.8941723228917,50.1108137209858,0.711348857343756,43.2339629503783,27.6154971436327,23.6467485378017,-17.9322170388637,33.4387531460647
"176",-117.813400656657,157.616843539989,51.5627052908105,51.8726458617618,1.60727674626396,43.6323280747363,25.5884177086755,24.6207768000633,-18.8956806067483,33.0273364130772
"177",-117.835513168141,157.654559260581,51.0863542622927,50.4200238157387,1.16736864475562,44.7042233770218,25.9172113460574,23.3831577767593,-15.6791877111786,34.1399950566527
"178",-117.805208307038,157.647861348784,50.9313852707545,50.5075004500796,-0.336966546355112,42.9453652787266,25.9362136272965,25.1214506472568,-16.8854610366046,32.8710093510458
"179",-117.804170403175,157.633433762438,48.5992153717446,51.8176336616184,0.340453731258326,44.6519730572347,25.671165453594,23.9950888585197,-18.0591305205649,31.2784549309884
"180",-117.855202200516,157.688456282305,49.2415985005708,50.8618374829112,0.196516461606274,43.9996519560145,28.0023970331589,25.4660813357997,-16.2446020458108,33.1477188980694
"181",-117.837317660465,157.638849882941,51.5621337430798,50.8645167618377,0.687843492040057,44.0131673582729,27.0151918715059,26.0893628194495,-18.2519688012905,33.3309943424816
"182",-117.820051436656,157.635661263725,51.1200562038617,50.5216548870937,0.699895197408189,42.7096251238203,28.3304709620112,24.8099925956798,-17.2858620625749,31.7698705541852
"183",-117.867533215451,157.646462843352,49.5807520854605,51.2215407935375,1.85671546523166,43.0802325099922,25.1275032733811,26.6375196198793,-16.5397643987213,31.7460209271569
"184",-117.803454001712,157.684365441003,53.1516709502426,52.8525888700352,3.52242344660206,43.1498134435785,25.9542145675089,23.5593693323592,-16.3727366001492,33.5590279120915
"185",-117.814175855674,157.661035917669,50.6347659359522,51.6569020177623,0.4589857866678,43.7142439563017,27.6658728783118,25.5771835439226,-17.5236405281754,32.7647691672127
"186",-117.827356158049,157.652415575382,51.9627397982497,52.1960986570327,0.39735690531724,43.6141672451923,27.6428537743684,24.9785656560393,-17.2127269181785,34.0784370685321
"187",-117.842814800077,157.648284616948,49.6792568486885,49.3794824325847,0.029740461299742,42.4752041763031,27.4486275348262,26.4508293717032,-17.7893928122774,31.4799213819505
"188",-117.8562295899,157.610899184019,51.8925535271381,50.4696147738117,0.508325581274666,43.2832573591963,24.5010115737031,24.502526250015,-17.223589034196,34.0085362036161
"189",-117.872396626196,157.665348718142,51.1622966219341,50.5825440209402,-0.477588304453605,44.366987310482,27.2348713446133,24.5402825435226,-15.9820704071447,33.9604003063153
"190",-117.784891085253,157.623272569058,51.5892050492854,53.1176144094426,3.5774072568313,44.6127506053777,25.8552333343993,26.2046414710035,-20.0531791988691,34.0931918992153
"191",-117.782913151054,157.624851045657,51.0880445435775,51.2369209456985,2.97270974476006,45.8429357810427,27.1410136315996,25.9963823210739,-16.8644218065999,33.1809587059412
"192",-117.836913379617,157.672145094641,50.0707970590888,51.2121082876711,1.16161033360352,44.1523672045867,25.7202713961423,25.2761169243132,-16.2597851444957,34.204035089909
"193",-117.834472743848,157.63411983008,50.4387668198207,51.061376545257,-0.0380348405960734,43.9645515274606,25.4189761225011,27.1882737408982,-17.854761862047,34.4166445246005
"194",-117.819568439834,157.608622619616,49.2708400568568,52.4076105754152,1.0117044769043,42.0990066886636,25.8386938471827,25.5913832569285,-17.3142186244036,32.6635973581857
"195",-117.847359644576,157.685751594833,50.9026462623959,52.736966233242,1.31177487469895,44.158490413549,27.0251742214003,25.1056661336401,-17.4070780630019,33.2689565512389
"196",-117.879415299171,157.660117541529,51.0433005081777,52.6062749893429,1.24128698231192,42.8021116612953,27.3102538433607,23.9970060817353,-16.9848250032454,35.1140315374338
"197",-117.784218457228,157.589407423604,52.1134189655762,50.4947700873729,0.524777809544836,43.6556501336317,25.8039331206985,26.8162811482898,-18.5404595629476,32.1213999107758
"198",-117.848981990854,157.588992004278,51.909619877397,52.8313300547563,1.9630778013233,43.9841039047069,26.6139535629906,24.8503162842832,-17.9667886237406,33.7441274429986
"199",-117.861617357937,157.683977437808,48.2753089890152,52.2053325545846,2.4501565404354,42.8092360940216,25.169357261865,26.1001874551028,-17.0383857797631,32.6214983397292
"200",-117.828387345432,157.67602283148,51.0469437775797,51.3340817176561,2.05866677443775,43.0672711060301,27.2434470445939,26.4928403388451,-16.6272656363063,31.8274822008397
"201",-116.939722879343,158.330939945941,49.3277627854561,50.392676235251,0.784228345589604,43.8125389263605,24.9669892971359,25.0353770249303,-18.0300443569867,34.1344768879089
"202",-116.989886055383,158.205054451765,49.6356739448637,51.2942844403658,-1.35921622448417,43.7201363703173,28.1330854422438,24.374009683188,-17.7896421053908,33.3634860030679
"203",-116.926086715458,158.275120722876,49.7799925661417,51.5313237067465,2.26687780766078,44.2281398011545,26.9403038228836,24.3052580754665,-17.4477426623407,33.4300620164529
"204",-116.899081348158,158.225808615632,49.4185086289239,50.9596452934638,0.0111397899883559,44.6872472822645,27.0097663914709,24.4257022599301,-17.5546589135773,33.5071267535067
"205",-116.927463036979,158.261598185271,49.4408712581309,51.0594454604532,-0.92180495860861,45.0346423592745,27.8554105627662,24.8679640569471,-14.8281146430751,33.0119740481299
"206",-116.918847668411,158.282774262481,51.4885670847912,50.9213254713185,1.24157535198485,42.5692655787208,25.432569529437,25.6159497080486,-17.8640463657927,31.8475167409083
"207",-116.945563334239,158.270192787411,49.1280845820344,50.7562696258577,1.1125890361706,41.850580859157,25.8833752551137,25.2434514397385,-15.9847744103626,33.3509526421547
"208",-116.938714463538,158.27039505911,50.8973716916666,50.6094058671243,-0.353930711082768,43.3546063632102,27.0246758615148,25.350129638424,-15.400998909671,32.1447408447056
"209",-116.93014852395,158.215069126837,50.7015180972336,52.40669038243,1.55508691599425,43.2592634915497,24.6609672485365,25.7631221727037,-17.7086945322161,33.0889444808378
"210",-116.960358147186,158.260974993697,49.6880779844612,51.434510699592,1.67278090509809,44.7368494235801,26.2486528474883,23.7304950611425,-16.1442774481257,33.4076776746762
"211",-116.937647098256,158.321532526443,51.0041005948899,52.3188188094872,0.198613735825762,44.2249064454651,26.4262929736886,24.5090531601787,-16.4781154218619,32.3300805784355
"212",-116.94605547336,158.244906220978,49.7451943819908,51.0457437632909,0.994169515339654,44.2953452966669,25.3699163540095,24.2467750766111,-18.3120722869496,33.187114603831
"213",-116.926518149635,158.278367774641,48.5520139597369,53.0616373841446,-0.6207540554698,43.5098694924188,26.0477943894602,24.6902137144096,-18.5056647667097,33.0214200234238
"214",-116.850238006945,158.237403348808,50.3021986671421,50.0227722896657,-0.452486045969838,45.8600890350034,26.5092792180377,25.4587381616485,-17.3587413353511,34.7167308825037
"215",-116.966839878831,158.221392522503,49.4599187618251,51.7042469103105,0.295961447389961,43.1098808770159,25.6677417130759,25.0997763596427,-17.2912933095698,31.8716259280957
"216",-116.988124821214,158.2156648602,51.1607049275833,53.332654018586,0.308344589641737,44.7615017043014,26.0845303597787,26.0970772046853,-17.3228786395375,34.5355971637607
"217",-116.951316127372,158.26403725602,51.5973750378215,52.5658170933326,0.465545117407522,41.6668429294175,23.2701210388474,24.9678422545305,-18.0981267819365,32.7826140273423
"218",-116.906159793357,158.217271043268,49.0643294417618,50.036739267244,0.695685106614004,45.1002570667098,25.6885444989768,24.4494477669646,-17.9153289728096,32.5666451482949
"219",-116.935516165548,158.379349302276,51.3801379355831,51.6278384947602,2.02520017898253,45.4535832810081,27.03068740169,24.5113608048082,-15.1477643939135,33.0674620657028
"220",-116.977784745589,158.2085053069,51.5517142760559,51.0526506355103,2.2409522516265,44.4486932174497,27.0334930546815,24.2346235759546,-14.9502326366661,33.4593857783227
"221",-116.961362042454,158.342304520341,51.5059997457209,52.688666238425,1.74275469519986,43.9480722248991,26.9172797088775,24.3842539263353,-18.0653775377095,33.7442338345395
"222",-116.964791464741,158.298869252965,51.7924836196089,50.718818456481,1.48273234831752,42.0584435812124,26.3118035790734,24.590859673404,-17.640007443096,32.9639505114568
"223",-116.912153952097,158.283085417751,48.8253406669175,51.503880442103,0.636326980648659,44.3569769594794,23.7198158976111,24.2712091045171,-17.2396813408556,32.9325382836841
"224",-116.928434053625,158.290037907051,50.1755793719674,51.2045389355382,1.46274266504227,42.1890578566208,26.6420608247328,25.8100317331239,-14.8598612394938,33.4345889081588
"225",-116.951827984163,158.264992863235,51.7089404140611,52.1054992752557,1.42457422160143,44.600723507284,28.7065509996295,26.6899237182139,-17.6738501954121,32.4247043206114
"226",-116.900245090024,158.310688383369,50.8818343745205,53.2040864849923,1.03405847404809,43.5991083881394,25.1119445562698,26.7388008955319,-17.7488170044765,33.073654426755
"227",-116.892165483871,158.286097681744,49.9920011406984,51.5205491374101,1.07759695550817,44.5184904188227,24.9102303513299,27.2243012663204,-19.1292734881559,33.4991287026313
"228",-116.940484808262,158.251217478057,49.3065166603721,50.9125432250185,2.41526979837721,42.0917595286609,25.1723585291682,23.5561624556849,-18.4307352995107,33.9732162707648
"229",-116.928074173591,158.26255288544,48.9647914318918,51.6404596334335,1.29179077336492,42.3805980284205,25.9859498399287,24.4711994249892,-16.8207208723875,32.9390416416533
"230",-116.98222902902,158.370626782856,49.7904485442629,52.7278056751282,1.52976138213965,42.4398144017857,25.6868302759229,25.024055630572,-17.5801651566473,33.3704231020913
"231",-116.911981392789,158.309901323438,49.6474543952157,52.6260797318104,0.72407170011764,42.1002867021419,25.9499567320842,23.5692326894156,-17.6397583493674,32.5808358099819
"232",-116.899852276198,158.272700555474,49.4574957669554,51.1541226900981,0.525310513156981,44.9483023960272,27.7571877178869,25.6032814075324,-17.2536764840414,32.5753819631796
"233",-116.986988416043,158.284131907967,50.342414083758,51.8530394897504,0.668284760650022,42.0844013450343,25.8584667302149,23.7101129006176,-16.3581874413719,34.3089729226767
"234",-116.956857280263,158.326561044696,50.784215901777,52.4438690304721,1.43805430113138,44.5964789879095,26.4947591123816,26.0437270034849,-17.3477734724864,33.3684200338348
"235",-116.913090188685,158.236718239343,52.7681153240651,53.0770973850478,1.50057056302519,42.5553503093996,24.8522637711233,26.8350596227756,-17.6598617372141,32.2374651995421
"236",-116.981718034189,158.250601741858,50.8519046367351,51.7339006364376,0.900676136946447,44.1602904956535,28.777349987475,26.1976551774751,-16.1679158649744,35.0312050827342
"237",-116.944852961587,158.297382037569,51.6079587077445,52.8869610428082,-0.303298670052994,44.6856988779589,25.9481806634206,26.7926761470268,-17.7696824542006,32.323337530696
"238",-116.979816842102,158.275813334762,50.246877917593,50.2634707481052,0.480864334580033,42.7308890864689,26.2974351343004,26.1655027716528,-15.7716396734492,33.9291283394935
"239",-116.930334659861,158.299139508621,48.0758816666423,50.0740619257633,2.14931867907785,45.1342207918167,27.7887918886624,23.9593939338082,-18.4524879746226,32.9760845690937
"240",-116.930374306693,158.203008782375,49.5337892693138,51.2967164418862,0.283995181974722,43.2689706427526,24.7398746414552,24.8989527784228,-16.9857019652216,33.3245898869566
"241",-116.923338091344,158.220531229721,50.8954983463542,51.8675030038898,0.145067816554139,42.4413861483837,26.4299207070029,23.9497646584117,-16.9299127239437,33.8412927912719
"242",-116.9771809099,158.24788536618,51.8182997487924,51.5877838958905,1.05231028763598,43.4434939203717,26.8235032791366,25.1371409433221,-17.432791050284,31.6615958064309
"243",-116.981402634385,158.290387589994,50.0989162876604,50.007054520693,-0.853145927120666,43.7241494965082,25.4270204816883,25.4992901116795,-15.5651055148846,33.2125319630071
"244",-116.900509031657,158.288240372863,48.7111015386595,50.0788606582578,0.227932953504991,44.126089751453,26.8471013972681,23.4973431592363,-16.4226957914906,34.2273630734262
"245",-116.937479174419,158.25304967622,51.6410060854858,49.5887949943041,0.880383621009027,43.0363571524975,28.5764060716004,25.3649235991951,-17.7607520202795,32.1132444491258
"246",-116.924735050797,158.300405792791,52.2171499847644,52.4060565331504,0.263314550838305,44.6680089435144,26.6353031636105,26.6099249715481,-17.9203012247749,32.2971616108114
"247",-116.93696644875,158.252047225357,50.2595223623827,52.989431427664,-0.466375145958795,47.3678817056365,27.5611237704305,25.1242960685477,-16.6302871620644,32.0163506965961
"248",-116.912415731906,158.26169913359,50.3393655212044,48.5496784762792,0.713958494254578,43.5730730928273,25.9210798894321,24.9664993844219,-17.7415769872194,33.2077996610944
"249",-116.928169000556,158.282483995048,51.1858146217741,50.0742572350607,1.46859896138338,43.3562524608389,26.7819169209193,25.8428657060445,-17.3264625648073,31.0871274929449
"250",-116.984281319122,158.298510471647,50.7353122042918,52.3192156537229,2.52243367669292,43.3794010090204,26.3148973296327,27.0664488666469,-17.892306395638,32.5108325050705
"251",-116.902986618785,158.259962821389,51.5138874091865,50.9091615602769,0.107447879687475,43.5649258742725,25.6510770094324,25.0450790848801,-16.9605620128722,32.4289886652506
"252",-116.942863518944,158.279685428786,52.0184343265833,49.7620457644126,0.315227786533162,43.464356685948,24.3909580242464,26.3879608918214,-16.4352316080851,35.4247390264635
"253",-116.985834213415,158.287832767105,51.0161050940697,53.0920432974389,2.13921045737531,43.7056020014956,27.3741285016808,25.2728708920333,-16.1852639969162,34.9845623834502
"254",-116.925166199898,158.331613715959,51.3508100421004,51.0554125657349,2.51518838159101,42.9442857884948,26.5349819391081,24.2059819023037,-16.7797141150011,32.2643915846515
"255",-116.914065964671,158.251693647976,50.6993425518231,51.9072162258399,0.606630033767719,43.4506037835282,26.2651676769265,25.8092065075606,-19.4175777521744,34.0356448064205
"256",-116.922335215919,158.247126038879,51.5769624864167,50.2013319172917,0.963146674640298,42.7742143775727,24.9004338804527,26.0312936317153,-17.0082722312319,33.056286173923
"257",-116.870643522237,158.30362465631,50.2849316310776,51.7084336032906,1.63132676707947,42.2146819630416,27.1995877764052,25.0029894256329,-16.5402882131747,34.3553628324002
"258",-116.994849743819,158.315787711133,51.267652203254,53.3279995474603,-0.0756269256612886,44.4902286208067,26.4484903769355,24.7878622700886,-15.6900893530184,33.6294219690651
"259",-116.9008138233,158.280121910199,49.3584653449535,51.5729517241432,2.22454633853951,42.596533984413,26.7459543666386,24.2172742671623,-17.4439184145379,33.4916014035133
"260",-116.956918133944,158.334612758962,50.6377674954248,49.3931276879805,0.675850081095755,42.9146580451437,24.6328450980953,25.7386816806484,-18.5907213414741,31.6624692984132
"261",-116.962175778038,158.276129385127,50.7484300733176,51.0390127725645,-0.389173460503003,45.6047970507174,25.8615603346307,24.4235219688098,-17.2792555381225,31.7439031059839
"262",-116.983163606149,158.314923247449,51.8288746085694,50.0232015843217,-1.10369451695929,43.0073062306616,26.2012790370539,25.1456898832871,-17.8841071239944,33.0166557164066
"263",-116.987261462642,158.241445242306,49.7102509036672,52.7264304043518,1.86073781805241,44.2661681283825,26.0439905469125,25.3025840765068,-16.8319509474909,33.5422843182356
"264",-116.913425011156,158.258969310239,50.2049155992366,51.324825578149,0.12038695042645,44.2622508565625,27.1164257172517,24.8174831690377,-15.9482136964391,35.2866437777496
"265",-116.974680070801,158.290525533756,49.718391490535,50.8172364410856,2.3862976980236,42.7147412418541,26.9357078273936,24.39701287767,-17.446917349222,32.2550874996508
"266",-116.910551069709,158.254524857966,49.7801407824063,53.1335125994125,1.08204803529609,44.3783022778624,26.0057119236982,22.6661623287757,-19.1650871856074,33.5278417925552
"267",-116.921362400196,158.275512611772,49.30045630011,49.9349996451387,2.46502915795423,43.0113625706479,25.2532179807537,25.8011958422483,-16.4199792574939,32.1799109883249
"268",-116.95258180958,158.314096504247,51.671165236236,51.7062428877197,1.47758821046479,44.8818276543617,26.7669209774836,25.3868653240408,-17.009940696745,33.9170248435671
"269",-116.956505879643,158.269314798625,51.4200437211836,52.7975924377155,2.59274288039223,44.2501331624186,27.2674931574853,24.8426969842659,-17.5698391171844,32.5168538784853
"270",-116.929416978173,158.264120466072,49.4549510825735,50.676284635933,1.13956549478034,45.1648413559954,26.4275156163782,23.7481434756268,-19.5548343813593,32.7802673092486
"271",-116.954975592827,158.246819065832,50.3744312433435,51.2846764553805,2.18250291573449,45.4697135887718,26.8598480466186,24.7808701108157,-17.7072170343108,30.6869408055421
"272",-116.930852872486,158.286549738345,50.9254022712542,50.4135462285125,0.553806307271924,45.2713563339494,27.4564573705451,25.2542860584467,-17.0995585249783,33.5708640290007
"273",-116.981336473094,158.324677126338,52.3436096440452,51.1270956926375,1.39785056991004,42.6727452446095,26.5638889368963,24.4161039317678,-15.4321728222641,33.6250937491352
"274",-116.918542700545,158.237303277676,50.5953967665047,51.4754703578561,0.7264398512854,45.0072925358552,24.8645172199049,24.995784137371,-17.8115143536598,32.5085623602211
"275",-116.908446248331,158.249567959772,50.0751515828955,50.131479574116,-1.55413815524599,44.2414570585063,26.609963239644,25.2911755443744,-16.9903408651147,31.3033148697861
"276",-116.924880980278,158.268206436451,50.3519896752431,51.2422115650043,2.28770631858061,42.672288143254,27.6928486816398,25.6810559726127,-16.1485955144724,34.0908218954119
"277",-116.914276457284,158.245100585514,50.7460413600667,50.0891541911964,-0.996340197329158,42.3722949495354,26.6025420988145,24.5396833723291,-17.9433927883612,34.0911202105878
"278",-116.963839188594,158.252258331999,48.1806007079076,50.9865089582254,1.00567917690513,44.450865033734,27.5141842277708,25.5274827294071,-19.0576834357315,34.1358563370134
"279",-116.990794740081,158.280894229642,49.808613348313,49.3954908640937,0.93729434988218,43.4333543703226,28.2973244860515,25.4933736722656,-15.3554912734771,33.7140723453002
"280",-116.918263494542,158.276093302576,50.0687242284807,51.5635619838444,1.15995109493876,43.8749088636834,25.7801333522018,24.0524092351178,-17.9365050259507,34.3176445342545
"281",-116.901529964143,158.289308531998,51.3612187571936,51.3041872254605,1.68824470427846,43.9759061511794,28.8628285288283,25.8095893849635,-17.470962366795,32.9523575469877
"282",-116.932688717588,158.301061608093,50.1373387061314,51.409372747498,1.13204494577311,41.243163227778,25.8405748783829,24.6100235484111,-19.1898266129417,33.7934968341391
"283",-116.928708005415,158.23988074198,51.3864586449798,50.8269521000156,1.88653841518034,44.7307657424502,27.252788717945,23.140226983912,-16.4447650862037,33.8715416485077
"284",-116.940216620204,158.24278789012,51.467736969467,51.9405632163468,2.54503230529039,43.5701064351516,25.2811938771711,25.7187347708611,-16.6298662990213,32.9022765771847
"285",-116.935343537945,158.278733644168,49.4755170510364,50.6647207068126,0.975632928679836,43.7023276347545,27.0540158132502,25.3707541134358,-15.6957274768765,33.3196768871308
"286",-116.919141852289,158.274842976313,51.6673115874541,52.5421933586822,1.02494156017376,43.1254764476857,28.893951712273,24.2898801269996,-16.899209134555,32.9083131278096
"287",-116.94069121927,158.311053170017,50.4226987650274,53.4534494192691,1.72855666413654,43.3245208910593,26.9453143869361,24.6484003123699,-17.4775540060772,32.7802099939701
"288",-116.930926839533,158.262305879209,50.1384316228473,51.8440928616242,2.09908493841985,42.4275801819651,26.9641043669749,23.9729985077161,-16.9083092627098,33.3267261972344
"289",-116.926874292285,158.252491789926,50.2026697926533,50.5212116161824,2.18162270347465,44.3042061377084,26.6909600906765,25.3730738703756,-16.5589790725538,34.2387840230744
"290",-116.945682762681,158.304986288296,49.724065728155,51.398284291983,1.9892976131305,42.7674419864117,25.8991322817342,25.0166556540737,-18.3291369111566,32.9231873627265
"291",-116.904936876693,158.263846796433,49.4902204895604,51.2850350413775,0.900772686009273,44.9536514859781,26.1979401637203,24.2004186364321,-15.8089212643321,34.9387711752323
"292",-116.896623105397,158.288564735978,48.9377876613886,50.1790431367829,1.70449942844319,45.9507741314819,26.4921168962195,24.1908787630428,-17.4984231640985,32.7031674939642
"293",-116.942845717699,158.286977799306,50.3155026073041,50.9705892238408,1.32280730122355,45.0322531448805,25.9672166590694,24.4569006417527,-16.4966478187049,33.266086485445
"294",-116.962854875255,158.27875402294,50.238220390957,49.6571674268997,0.738253858985476,43.0255845975148,27.3088438405592,23.7189361777986,-19.9850760715584,31.7294281380688
"295",-116.884029326515,158.286798553818,47.9194297423158,52.3214645667721,2.33497911586258,43.4063824813711,26.9102855536637,23.4974044930163,-16.1026703157841,34.4568038243071
"296",-116.938038399887,158.338447093485,51.2473510394588,52.6214591311578,1.50600916943705,43.4000757932057,27.0446065321403,23.0241826812236,-18.8283779062469,33.0756589417413
"297",-116.93062252155,158.194158844562,50.2232291134523,51.8334371082016,0.187018369611126,43.0697904492475,26.2224529425244,25.6580752583924,-15.6690055970655,34.4337284286575
"298",-116.981841414725,158.292199309295,49.4388868173501,50.1135108430291,3.23361674571049,43.0271706822757,26.2623553918044,23.9346157512892,-18.2370701747692,32.9136129314601
"299",-116.952116225062,158.262219378274,49.046188987714,50.9367428175869,1.32478315400629,43.6967329530917,25.437268346134,24.5377964181351,-15.4509753255671,32.2389818063788
"300",-116.917405011417,158.225106914304,50.2845121990488,52.0851158018957,-0.524041780487038,43.3354214635415,26.1973209880225,26.5183234499624,-16.0838902999529,33.5646376062853
"301",-116.270436961609,157.353397511092,50.1676889544656,52.3660011015758,0.551083076263314,43.5658746202863,27.7495114375699,24.8668633595167,-17.034505948204,32.0459062593948
"302",-116.430626541869,157.315495841775,51.5403829285253,52.9737775694476,1.16525922897207,46.0491246711462,25.7287178642506,26.3889393171512,-15.0948237290208,32.7826775881218
"303",-116.365227505922,157.302991995473,51.2175067647296,52.0880216198127,0.122197019726289,44.9393959250651,27.1435723181926,24.592007632005,-15.1938526415586,34.0839315056333
"304",-116.416973414993,157.329916916218,51.1161764445697,50.6666533551242,1.09916856888817,43.2049954549387,26.544538833819,24.1647375198328,-17.6665224660041,33.5794106028004
"305",-116.358779126475,157.34523859796,51.2976225304929,53.418053763637,1.80080339822021,44.5355188381792,24.9289433904069,25.6435255108867,-17.4890822938579,32.3204956646244
"306",-116.369690564289,157.343427433541,52.8679688942985,51.4216023400464,1.99926425751403,44.3796535822752,27.3337730057693,25.0540635912678,-16.0737319483672,33.4015426322979
"307",-116.36906421682,157.344156499137,50.280904950528,51.7064363698282,1.4941956752309,45.1268529770898,26.1447270816734,25.897973755195,-16.9692452132767,32.7219985284534
"308",-116.358644256164,157.312897312562,50.5178840717287,50.9340343781994,-0.341974627900143,42.5659467074362,26.6110313871209,24.1506048174071,-16.7700707213997,33.0358126338729
"309",-116.336752747903,157.304678613388,49.9657260778686,51.2018277990581,0.196615184191913,44.5601116310532,27.4453485645879,26.6113233651281,-17.4226961185226,35.2226153962001
"310",-116.328692390147,157.313229765249,50.998450252469,51.4841086048497,0.357947253401213,42.8506456156241,26.8265335963254,26.2363267526452,-17.6129916680881,30.4883922736944
"311",-116.353615676599,157.337389506692,51.4921135540605,51.0786224637656,1.90078782695504,43.6812782753408,27.9903292843324,25.4354659825174,-18.3114958933654,34.0818645864803
"312",-116.390999882697,157.300693340597,50.8686012025028,51.1228096996847,1.46286787200528,43.3774046294699,26.1043746591993,24.6272769831832,-17.6510244047339,33.1532746154945
"313",-116.333321332493,157.340278293407,52.5824690790415,50.6263060790012,1.26189403435694,44.0978047584511,27.093370719439,23.5368498288913,-16.2683855811004,33.7061526888961
"314",-116.308321793803,157.349139733993,50.4141661000032,51.4255228558344,2.1732470211256,44.9674249799857,26.0896130662228,24.3905436222094,-16.7709972114239,34.6308889489224
"315",-116.361453476635,157.357006800675,51.7659132047225,52.4610124292413,0.601433981398058,43.2394895648283,26.3692955522155,24.9390748564503,-18.405385553288,34.4692128555975
"316",-116.356500799655,157.356880441193,48.7652152654393,50.7513054137031,0.262953754103691,42.2459987752449,26.0476203516372,25.9410507822843,-15.3840323479456,33.5208530865968
"317",-116.362214195531,157.355035029332,50.6037228527226,49.7764486759673,2.12401301198382,44.1765086471075,25.4854204449859,24.7954348219898,-17.3223514884873,33.802650132532
"318",-116.350386305256,157.316266749936,50.1255713754171,52.8263257108028,0.129652037936331,43.1923998965708,26.4380871694693,24.5844418572165,-16.0700940282757,32.7584798575649
"319",-116.341434573103,157.336143272068,51.380657193778,50.9727115622799,-0.209387140257008,44.4668283821021,26.5675552135802,25.617997364774,-17.3139749799358,32.0926868512264
"320",-116.382087131176,157.277240306708,50.1800106703742,52.0610667167018,1.36378394070125,44.5577499361173,26.4311224912566,24.3218496424038,-17.7290482238817,33.8951732987032
"321",-116.319589826896,157.31516028976,50.6270897230702,51.8140132918174,0.573773166025593,45.0328816687538,25.0559802946426,27.177386125625,-17.1914044779576,31.7726320466611
"322",-116.313522001254,157.351842251163,48.7812005772353,52.4907409375651,2.90517220669446,45.0742145530121,25.3726178001118,25.1169952396041,-16.4154410598728,33.1202356451771
"323",-116.309618473814,157.37799302385,50.9095265896969,50.3186325831548,0.581192466557951,42.7490862870499,26.357311850609,25.4529847217426,-17.6405409465013,32.1643971383794
"324",-116.30170697758,157.318889607904,50.0536054873675,50.3287837535269,2.32994578769665,43.2514751942651,26.7635794715589,24.2519378934952,-17.1808849711889,33.348994543638
"325",-116.327254787108,157.316062419002,50.7875452549652,50.9448907504435,-0.391489884706823,42.3391695792168,26.8722786026623,24.3684443797714,-17.3057897789794,32.1025903131394
"326",-116.358107313497,157.380434390011,49.8545461529566,51.8251964321748,0.0668491316672926,44.8092297206592,28.6898696631971,24.1029895422505,-16.0476841757934,35.060860332296
"327",-116.325207609436,157.359217471326,50.6294516923695,51.8989587059484,0.752222825429251,43.3141837157915,25.7491227339933,25.9098326867625,-16.2543592292446,34.3733524263357
"328",-116.327749891779,157.300749361159,51.6270197587852,52.6971759338047,-0.0904966358754047,44.6583760546706,27.1756376832576,24.9235411000437,-17.8044544009692,33.8022735668908
"329",-116.394580974076,157.333579062634,50.1188835001634,50.7514597857663,0.0366758317658795,43.2473576126193,24.0420141773829,26.13757106965,-17.4265301303595,32.0036523873807
"330",-116.31893515954,157.314465862435,50.5730541891818,49.8494423302024,0.551606912077554,45.6383271586419,26.1753299524539,24.3160069958727,-17.4337699472561,34.5294833175534
"331",-116.336684842232,157.340297495589,52.3421625902073,51.1843398845586,1.00247854338995,42.3781692654677,27.0525222534882,23.8521629706156,-16.8775013845605,31.1279260854031
"332",-116.343672623335,157.350359580358,48.8391030561862,51.8450652744292,0.337914463663107,44.1289844748751,27.7246023781628,26.1156042860313,-16.772809455272,33.6354483471251
"333",-116.32705312211,157.260115450463,50.036537136228,51.7216189115418,2.14293911059758,42.6566235655208,26.365167050953,24.2659741555123,-17.4126013279189,33.3188667728606
"334",-116.340245340656,157.360215091014,49.7151585321017,52.0933509873319,1.31236275359722,44.2635448297431,27.2370335751765,25.428121891367,-16.7773960371599,30.8034829401384
"335",-116.358692942786,157.37427059812,51.2572079705209,51.3224237570087,0.242236869088399,44.7638026919702,24.6440248504312,24.7759256184173,-18.7596876395047,34.3475527961823
"336",-116.336975861261,157.318583071693,50.6605759357468,51.0619030143165,-0.272333761794714,43.9436953825673,26.5021920213098,24.8104405024381,-16.6880794181293,33.8193194771846
"337",-116.402352027319,157.32031687977,50.9365865203254,48.8077334901284,0.761614308231999,43.5775643378959,26.0171901116731,24.8621974035517,-15.1767313511183,34.1522603170914
"338",-116.321879519729,157.355484375299,49.2892432411405,50.3681502962897,1.62412038962865,45.4529750044794,26.7142356277366,25.3110732552102,-18.8277407967416,32.7910814665798
